keen.timestamp,attempt,category,email,event,mc_stats,phase_id,singlesend_name
2020-09-14T17:02:11.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:07.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:01.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:01:59.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:01.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:04.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:04.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:11.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:08.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:11.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:14.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:06.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:11.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:06.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:16.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:13.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:08.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:06.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:05.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:11.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:06.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:12.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:05.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:00.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:08.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:03.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:01.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:09.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:04.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:15.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:16.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:09.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:11.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:10.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:12.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:01:58.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:07.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
2020-09-14T17:02:13.000Z,,campaign_001,info@keen.io,click,singlesend,send,email_012
