keen.timestamp,attempt,category,email,event,mc_stats,phase_id,singlesend_name
2020-09-14T17:01:09.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:11.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:12.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:11.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:12.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:11.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:11.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:12.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:11.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:10.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:17.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:12.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:10.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:13.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:10.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:08.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:10.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:08.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:10.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:13.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:14.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:11.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:12.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:11.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:12.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:14.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:13.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:10.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:11.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:13.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:10.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:16.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:10.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:12.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:11.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:14.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:09.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:13.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:11.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:10.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:13.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:12.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:09.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:12.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:14.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:12.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:10.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:10.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:14.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:09.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:10.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:15.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
2020-09-14T17:01:10.000Z,,campaign_001,info@keen.io,processed,singlesend,send,email_012
